,ID,Exercise Plan,ExerciseType,Difficulty,Total Plan Duration (minutes),Calories Burned (Plan),Target Muscle Group,Cluster
199,0.49874686716791977,"Squats, Sit-ups, Calf Raises, Mountain Climbers, Box Jumps, Pull-ups",Strength,Advanced,60,780.0,"Quadriceps, Hamstrings, Glutes, Core, Calves, Core, Shoulders, Hips, Legs, Cardio, Back, Biceps",23
200,0.5012531328320802,"Plank, Jump Rope, Dumbbell Rows, Pull-ups, High Knees, Plank Jacks",Strength,Intermediate,45,610.0,"Core (Abdominals, Lower Back), Cardio, Full Body, Back, Biceps, Back, Biceps, Cardio, Lower Body, Core, Cardio",25
201,0.5037593984962406,"Leg Press, Pull-ups, Russian Twists, Jump Rope, Lunges, Plank",Strength,Beginner,70,544.0,"Quadriceps, Hamstrings, Glutes, Back, Biceps, Core (Obliques), Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Core (Abdominals, Lower Back)",15
202,0.506265664160401,"Bench Press, High Knees, Deadlifts, Jump Rope, Burpees, Sit-ups",Flexibility,Intermediate,60,830.0,"Chest, Shoulders, Triceps, Cardio, Lower Body, Back, Glutes, Hamstrings, Cardio, Full Body, Full Body (Cardio, Strength), Core",4
203,0.5087719298245614,"Sit-ups, Bicep Curls, Pull-ups, Jumping Jacks, Push-ups, Jump Rope",Cardio,Intermediate,70,640.0,"Core, Biceps, Forearms, Back, Biceps, Full Body (Cardio), Chest, Shoulders, Triceps, Cardio, Full Body",24
204,0.5112781954887218,"Sit-ups, Deadlifts, Bicep Curls, Leg Press, Calf Raises, Lateral Raises",Flexibility,Advanced,55,720.0,"Core, Back, Glutes, Hamstrings, Biceps, Forearms, Quadriceps, Hamstrings, Glutes, Calves, Shoulders",31
205,0.5137844611528822,"Box Jumps, Lateral Raises, Russian Twists, Sit-ups, High Knees, Calf Raises",Flexibility,Advanced,40,648.0,"Legs, Cardio, Shoulders, Core (Obliques), Core, Cardio, Lower Body, Calves",16
206,0.5162907268170426,"Plank Jacks, Calf Raises, Mountain Climbers, Lunges, Push-ups, Dumbbell Rows",Strength,Beginner,60,528.0,"Core, Cardio, Calves, Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Back, Biceps",9
207,0.518796992481203,"Russian Twists, Sit-ups, Box Jumps, Push-ups, Deadlifts, Bench Press",Flexibility,Beginner,65,648.0,"Core (Obliques), Core, Legs, Cardio, Chest, Shoulders, Triceps, Back, Glutes, Hamstrings, Chest, Shoulders, Triceps",22
208,0.5213032581453634,"Burpees, Push-ups, Russian Twists, Plank Jacks, Pull-ups, Plank",Flexibility,Advanced,65,888.0,"Full Body (Cardio, Strength), Chest, Shoulders, Triceps, Core (Obliques), Core, Cardio, Back, Biceps, Core (Abdominals, Lower Back)",11
209,0.5238095238095238,"Dumbbell Rows, Calf Raises, Jump Rope, Plank Jacks, Lunges, High Knees",Strength,Beginner,65,480.0,"Back, Biceps, Calves, Cardio, Full Body, Core, Cardio, Quadriceps, Hamstrings, Glutes, Cardio, Lower Body",7
210,0.5263157894736842,"Leg Press, Mountain Climbers, Bench Press, Dumbbell Rows, Plank, Deadlifts",Strength,Advanced,60,936.0,"Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Chest, Shoulders, Triceps, Back, Biceps, Core (Abdominals, Lower Back), Back, Glutes, Hamstrings",14
211,0.5288220551378446,"Jumping Jacks, Plank, Sit-ups, Jump Rope, Bicep Curls, Squats",Strength,Intermediate,70,570.0,"Full Body (Cardio), Core (Abdominals, Lower Back), Core, Cardio, Full Body, Biceps, Forearms, Quadriceps, Hamstrings, Glutes",13
212,0.531328320802005,"Plank, Dumbbell Rows, Jumping Jacks, Lateral Raises, Deadlifts, Box Jumps",Strength,Intermediate,45,680.0,"Core (Abdominals, Lower Back), Back, Biceps, Full Body (Cardio), Shoulders, Back, Glutes, Hamstrings, Legs, Cardio",31
213,0.5338345864661654,"Lunges, Burpees, Jump Rope, Lateral Raises, Bicep Curls, Plank",Cardio,Advanced,70,804.0,"Quadriceps, Hamstrings, Glutes, Full Body (Cardio, Strength), Cardio, Full Body, Shoulders, Biceps, Forearms, Core (Abdominals, Lower Back)",18
214,0.5363408521303258,"High Knees, Lateral Raises, Jumping Jacks, Burpees, Bench Press, Plank Jacks",Cardio,Beginner,55,576.0,"Cardio, Lower Body, Shoulders, Full Body (Cardio), Full Body (Cardio, Strength), Chest, Shoulders, Triceps, Core, Cardio",11
215,0.5388471177944862,"Plank Jacks, Box Jumps, Leg Press, Mountain Climbers, Deadlifts, Bench Press",Cardio,Beginner,65,680.0,"Core, Cardio, Legs, Cardio, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Back, Glutes, Hamstrings, Chest, Shoulders, Triceps",19
216,0.5413533834586466,"Lunges, Deadlifts, Calf Raises, Push-ups, Pull-ups, Squats",Strength,Beginner,55,608.0,"Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings, Calves, Chest, Shoulders, Triceps, Back, Biceps, Quadriceps, Hamstrings, Glutes",26
217,0.543859649122807,"Squats, Pull-ups, High Knees, Burpees, Push-ups, Deadlifts",Strength,Advanced,70,1032.0,"Quadriceps, Hamstrings, Glutes, Back, Biceps, Cardio, Lower Body, Full Body (Cardio, Strength), Chest, Shoulders, Triceps, Back, Glutes, Hamstrings",30
218,0.5463659147869674,"Lunges, Jumping Jacks, Bench Press, Leg Press, Jump Rope, Plank",Strength,Advanced,45,876.0,"Quadriceps, Hamstrings, Glutes, Full Body (Cardio), Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Cardio, Full Body, Core (Abdominals, Lower Back)",17
219,0.5488721804511278,"Burpees, Sit-ups, Bicep Curls, Jumping Jacks, Deadlifts, Lunges",Cardio,Intermediate,50,760.0,"Full Body (Cardio, Strength), Core, Biceps, Forearms, Full Body (Cardio), Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes",17
220,0.5513784461152882,"Leg Press, Lunges, High Knees, Burpees, Plank, Bench Press",Flexibility,Intermediate,70,800.0,"Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Cardio, Lower Body, Full Body (Cardio, Strength), Core (Abdominals, Lower Back), Chest, Shoulders, Triceps",6
221,0.5538847117794486,"High Knees, Deadlifts, Calf Raises, Bench Press, Pull-ups, Bicep Curls",Flexibility,Advanced,55,816.0,"Cardio, Lower Body, Back, Glutes, Hamstrings, Calves, Chest, Shoulders, Triceps, Back, Biceps, Biceps, Forearms",13
222,0.556390977443609,"Deadlifts, Jumping Jacks, Russian Twists, Sit-ups, Plank Jacks, Calf Raises",Cardio,Advanced,75,732.0,"Back, Glutes, Hamstrings, Full Body (Cardio), Core (Obliques), Core, Core, Cardio, Calves",21
223,0.5588972431077694,"Lateral Raises, Mountain Climbers, Squats, Sit-ups, Plank Jacks, Pull-ups",Flexibility,Beginner,70,488.0,"Shoulders, Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Core, Core, Cardio, Back, Biceps",26
224,0.5614035087719298,"Mountain Climbers, Lateral Raises, Push-ups, Deadlifts, Sit-ups, Plank Jacks",Flexibility,Beginner,50,560.0,"Core, Shoulders, Hips, Shoulders, Chest, Shoulders, Triceps, Back, Glutes, Hamstrings, Core, Core, Cardio",14
225,0.5639097744360902,"Squats, Lunges, Russian Twists, Burpees, Sit-ups, Plank",Flexibility,Advanced,60,840.0,"Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Core (Obliques), Full Body (Cardio, Strength), Core, Core (Abdominals, Lower Back)",10
226,0.5664160401002506,"Box Jumps, Jump Rope, Lateral Raises, Plank Jacks, Calf Raises, Mountain Climbers",Strength,Beginner,65,496.0,"Legs, Cardio, Cardio, Full Body, Shoulders, Core, Cardio, Calves, Core, Shoulders, Hips",1
227,0.568922305764411,"Jump Rope, Jumping Jacks, Calf Raises, Bench Press, Push-ups, Sit-ups",Flexibility,Intermediate,65,670.0,"Cardio, Full Body, Full Body (Cardio), Calves, Chest, Shoulders, Triceps, Chest, Shoulders, Triceps, Core",20
228,0.5714285714285714,"High Knees, Mountain Climbers, Plank Jacks, Lateral Raises, Box Jumps, Burpees",Strength,Advanced,35,876.0,"Cardio, Lower Body, Core, Shoulders, Hips, Core, Cardio, Shoulders, Legs, Cardio, Full Body (Cardio, Strength)",23
229,0.5739348370927319,"Squats, Pull-ups, Calf Raises, Lateral Raises, Push-ups, Box Jumps",Flexibility,Advanced,70,804.0,"Quadriceps, Hamstrings, Glutes, Back, Biceps, Calves, Shoulders, Chest, Shoulders, Triceps, Legs, Cardio",3
230,0.5764411027568922,"Bench Press, Lateral Raises, Plank, Lunges, Sit-ups, Squats",Cardio,Beginner,75,512.0,"Chest, Shoulders, Triceps, Shoulders, Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes, Core, Quadriceps, Hamstrings, Glutes",4
231,0.5789473684210527,"Squats, Deadlifts, Jumping Jacks, High Knees, Plank, Calf Raises",Cardio,Intermediate,50,630.0,"Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings, Full Body (Cardio), Cardio, Lower Body, Core (Abdominals, Lower Back), Calves",14
232,0.581453634085213,"Leg Press, Plank Jacks, Plank, Bicep Curls, Burpees, Box Jumps",Flexibility,Beginner,55,592.0,"Quadriceps, Hamstrings, Glutes, Core, Cardio, Core (Abdominals, Lower Back), Biceps, Forearms, Full Body (Cardio, Strength), Legs, Cardio",16
233,0.5839598997493735,"High Knees, Push-ups, Jumping Jacks, Jump Rope, Plank Jacks, Pull-ups",Cardio,Advanced,60,816.0,"Cardio, Lower Body, Chest, Shoulders, Triceps, Full Body (Cardio), Cardio, Full Body, Core, Cardio, Back, Biceps",12
234,0.5864661654135338,"Jump Rope, Push-ups, Dumbbell Rows, Plank, Leg Press, Lateral Raises",Strength,Beginner,65,528.0,"Cardio, Full Body, Chest, Shoulders, Triceps, Back, Biceps, Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes, Shoulders",1
235,0.5889724310776943,"Bench Press, Lunges, Russian Twists, Box Jumps, Plank, Leg Press",Cardio,Advanced,80,900.0,"Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Core (Obliques), Legs, Cardio, Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes",8
236,0.5914786967418546,"Jumping Jacks, Bench Press, Plank Jacks, Lunges, Bicep Curls, Plank",Strength,Intermediate,70,640.0,"Full Body (Cardio), Chest, Shoulders, Triceps, Core, Cardio, Quadriceps, Hamstrings, Glutes, Biceps, Forearms, Core (Abdominals, Lower Back)",16
237,0.5939849624060151,"High Knees, Lateral Raises, Russian Twists, Jumping Jacks, Deadlifts, Plank",Strength,Intermediate,65,610.0,"Cardio, Lower Body, Shoulders, Core (Obliques), Full Body (Cardio), Back, Glutes, Hamstrings, Core (Abdominals, Lower Back)",18
238,0.5964912280701754,"Deadlifts, Bench Press, Box Jumps, Jumping Jacks, Plank Jacks, Leg Press",Flexibility,Intermediate,55,830.0,"Back, Glutes, Hamstrings, Chest, Shoulders, Triceps, Legs, Cardio, Full Body (Cardio), Core, Cardio, Quadriceps, Hamstrings, Glutes",9
239,0.5989974937343359,"Box Jumps, Bicep Curls, Pull-ups, Dumbbell Rows, Push-ups, Russian Twists",Cardio,Beginner,65,544.0,"Legs, Cardio, Biceps, Forearms, Back, Biceps, Back, Biceps, Chest, Shoulders, Triceps, Core (Obliques)",21
240,0.6015037593984962,"Plank, Lateral Raises, Jump Rope, Jumping Jacks, Plank Jacks, Lunges",Cardio,Beginner,60,480.0,"Core (Abdominals, Lower Back), Shoulders, Cardio, Full Body, Full Body (Cardio), Core, Cardio, Quadriceps, Hamstrings, Glutes",16
241,0.6040100250626567,"Squats, Box Jumps, Jump Rope, Jumping Jacks, Leg Press, Plank",Flexibility,Intermediate,65,710.0,"Quadriceps, Hamstrings, Glutes, Legs, Cardio, Cardio, Full Body, Full Body (Cardio), Quadriceps, Hamstrings, Glutes, Core (Abdominals, Lower Back)",10
242,0.606516290726817,"Bench Press, Push-ups, Plank Jacks, Burpees, Squats, High Knees",Cardio,Advanced,60,984.0,"Chest, Shoulders, Triceps, Chest, Shoulders, Triceps, Core, Cardio, Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes, Cardio, Lower Body",5
243,0.6090225563909775,"Jump Rope, Deadlifts, Lunges, Plank Jacks, High Knees, Box Jumps",Flexibility,Beginner,65,616.0,"Cardio, Full Body, Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes, Core, Cardio, Cardio, Lower Body, Legs, Cardio",16
244,0.6115288220551378,"Jump Rope, Leg Press, Lunges, Bench Press, Pull-ups, Russian Twists",Cardio,Advanced,60,912.0,"Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Back, Biceps, Core (Obliques)",24
245,0.6140350877192983,"Lateral Raises, Box Jumps, Bench Press, Lunges, Push-ups, Deadlifts",Strength,Intermediate,70,840.0,"Shoulders, Legs, Cardio, Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Back, Glutes, Hamstrings",16
246,0.6165413533834586,"Bicep Curls, Dumbbell Rows, Plank, Jumping Jacks, Bench Press, Calf Raises",Flexibility,Advanced,70,684.0,"Biceps, Forearms, Back, Biceps, Core (Abdominals, Lower Back), Full Body (Cardio), Chest, Shoulders, Triceps, Calves",8
247,0.6190476190476191,"Lunges, Bench Press, Leg Press, Burpees, Mountain Climbers, Box Jumps",Strength,Intermediate,80,900.0,"Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Full Body (Cardio, Strength), Core, Shoulders, Hips, Legs, Cardio",18
248,0.6215538847117794,"Jump Rope, Lunges, Mountain Climbers, Calf Raises, Russian Twists, Leg Press",Strength,Beginner,55,528.0,"Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Calves, Core (Obliques), Quadriceps, Hamstrings, Glutes",29
249,0.6240601503759399,"Lunges, Leg Press, Dumbbell Rows, Burpees, Push-ups, Bench Press",Flexibility,Advanced,50,1056.0,"Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Back, Biceps, Full Body (Cardio, Strength), Chest, Shoulders, Triceps, Chest, Shoulders, Triceps",7
250,0.6265664160401002,"Lunges, Jump Rope, Calf Raises, Bicep Curls, Russian Twists, Push-ups",Cardio,Advanced,70,744.0,"Quadriceps, Hamstrings, Glutes, Cardio, Full Body, Calves, Biceps, Forearms, Core (Obliques), Chest, Shoulders, Triceps",21
251,0.6290726817042607,"Pull-ups, Squats, Mountain Climbers, Jump Rope, Lateral Raises, Bench Press",Flexibility,Beginner,50,568.0,"Back, Biceps, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Cardio, Full Body, Shoulders, Chest, Shoulders, Triceps",25
252,0.631578947368421,"High Knees, Lunges, Bicep Curls, Push-ups, Sit-ups, Squats",Cardio,Advanced,75,768.0,"Cardio, Lower Body, Quadriceps, Hamstrings, Glutes, Biceps, Forearms, Chest, Shoulders, Triceps, Core, Quadriceps, Hamstrings, Glutes",19
253,0.6340852130325815,"Burpees, Push-ups, Leg Press, Plank Jacks, Lateral Raises, High Knees",Flexibility,Beginner,70,600.0,"Full Body (Cardio, Strength), Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Core, Cardio, Shoulders, Cardio, Lower Body",9
254,0.6365914786967418,"Dumbbell Rows, Bench Press, Squats, Sit-ups, Leg Press, Mountain Climbers",Strength,Beginner,45,576.0,"Back, Biceps, Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Core, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips",19
255,0.6390977443609023,"Pull-ups, Lunges, Squats, Burpees, Jump Rope, Plank",Cardio,Intermediate,70,770.0,"Back, Biceps, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Full Body (Cardio, Strength), Cardio, Full Body, Core (Abdominals, Lower Back)",17
256,0.6416040100250626,"Pull-ups, Calf Raises, Jumping Jacks, Bench Press, Lateral Raises, Deadlifts",Flexibility,Advanced,65,828.0,"Back, Biceps, Calves, Full Body (Cardio), Chest, Shoulders, Triceps, Shoulders, Back, Glutes, Hamstrings",4
257,0.6441102756892231,"Leg Press, Squats, Lateral Raises, Calf Raises, Plank, Russian Twists",Cardio,Advanced,70,672.0,"Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes, Shoulders, Calves, Core (Abdominals, Lower Back), Core (Obliques)",3
258,0.6466165413533834,"Leg Press, Lateral Raises, Lunges, Russian Twists, Calf Raises, Bicep Curls",Cardio,Intermediate,60,560.0,"Quadriceps, Hamstrings, Glutes, Shoulders, Quadriceps, Hamstrings, Glutes, Core (Obliques), Calves, Biceps, Forearms",0
259,0.6491228070175439,"Squats, Pull-ups, Sit-ups, Mountain Climbers, Jump Rope, Deadlifts",Strength,Beginner,45,592.0,"Quadriceps, Hamstrings, Glutes, Back, Biceps, Core, Core, Shoulders, Hips, Cardio, Full Body, Back, Glutes, Hamstrings",2
260,0.6516290726817042,"Jumping Jacks, Leg Press, Plank, High Knees, Deadlifts, Bicep Curls",Flexibility,Beginner,70,528.0,"Full Body (Cardio), Quadriceps, Hamstrings, Glutes, Core (Abdominals, Lower Back), Cardio, Lower Body, Back, Glutes, Hamstrings, Biceps, Forearms",25
261,0.6541353383458647,"Jumping Jacks, Plank Jacks, Mountain Climbers, Box Jumps, Squats, Bench Press",Flexibility,Advanced,50,900.0,"Full Body (Cardio), Core, Cardio, Core, Shoulders, Hips, Legs, Cardio, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps",22
262,0.656641604010025,"Plank Jacks, Burpees, Dumbbell Rows, Sit-ups, Squats, Leg Press",Flexibility,Intermediate,65,740.0,"Core, Cardio, Full Body (Cardio, Strength), Back, Biceps, Core, Quadriceps, Hamstrings, Glutes, Quadriceps, Hamstrings, Glutes",10
263,0.6591478696741855,"Plank, Jump Rope, Calf Raises, Plank Jacks, Deadlifts, Pull-ups",Flexibility,Intermediate,60,660.0,"Core (Abdominals, Lower Back), Cardio, Full Body, Calves, Core, Cardio, Back, Glutes, Hamstrings, Back, Biceps",20
264,0.6616541353383458,"Squats, Sit-ups, Box Jumps, Jump Rope, Lateral Raises, Dumbbell Rows",Strength,Advanced,50,768.0,"Quadriceps, Hamstrings, Glutes, Core, Legs, Cardio, Cardio, Full Body, Shoulders, Back, Biceps",5
265,0.6641604010025063,"Dumbbell Rows, Lunges, Sit-ups, Plank, Leg Press, Box Jumps",Strength,Advanced,65,816.0,"Back, Biceps, Quadriceps, Hamstrings, Glutes, Core, Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes, Legs, Cardio",10
266,0.6666666666666666,"High Knees, Plank, Jumping Jacks, Dumbbell Rows, Pull-ups, Squats",Cardio,Beginner,80,488.0,"Cardio, Lower Body, Core (Abdominals, Lower Back), Full Body (Cardio), Back, Biceps, Back, Biceps, Quadriceps, Hamstrings, Glutes",12
267,0.6691729323308271,"Jump Rope, Sit-ups, Burpees, Leg Press, Plank, Push-ups",Cardio,Intermediate,80,770.0,"Cardio, Full Body, Core, Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes, Core (Abdominals, Lower Back), Chest, Shoulders, Triceps",4
268,0.6716791979949874,"Lateral Raises, Russian Twists, Lunges, High Knees, Squats, Push-ups",Flexibility,Advanced,50,780.0,"Shoulders, Core (Obliques), Quadriceps, Hamstrings, Glutes, Cardio, Lower Body, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps",21
269,0.6741854636591479,"High Knees, Squats, Burpees, Sit-ups, Mountain Climbers, Russian Twists",Flexibility,Intermediate,75,700.0,"Cardio, Lower Body, Quadriceps, Hamstrings, Glutes, Full Body (Cardio, Strength), Core, Core, Shoulders, Hips, Core (Obliques)",9
270,0.6766917293233082,"Mountain Climbers, Bicep Curls, Plank Jacks, Lunges, Jumping Jacks, High Knees",Flexibility,Advanced,55,732.0,"Core, Shoulders, Hips, Biceps, Forearms, Core, Cardio, Quadriceps, Hamstrings, Glutes, Full Body (Cardio), Cardio, Lower Body",8
271,0.6791979949874687,"Plank Jacks, Dumbbell Rows, Plank, Jumping Jacks, Sit-ups, Box Jumps",Strength,Advanced,65,732.0,"Core, Cardio, Back, Biceps, Core (Abdominals, Lower Back), Full Body (Cardio), Core, Legs, Cardio",5
272,0.681704260651629,"Plank, Lunges, Deadlifts, Bicep Curls, Lateral Raises, Bench Press",Flexibility,Intermediate,55,690.0,"Core (Abdominals, Lower Back), Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings, Biceps, Forearms, Shoulders, Chest, Shoulders, Triceps",12
273,0.6842105263157895,"Russian Twists, Box Jumps, Jumping Jacks, Burpees, Squats, Calf Raises",Strength,Intermediate,50,720.0,"Core (Obliques), Legs, Cardio, Full Body (Cardio), Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes, Calves",17
274,0.6867167919799498,"Pull-ups, Russian Twists, Push-ups, Lateral Raises, Plank, Calf Raises",Strength,Advanced,70,684.0,"Back, Biceps, Core (Obliques), Chest, Shoulders, Triceps, Shoulders, Core (Abdominals, Lower Back), Calves",12
275,0.6892230576441103,"Bicep Curls, Squats, Dumbbell Rows, Pull-ups, Sit-ups, High Knees",Cardio,Intermediate,65,580.0,"Biceps, Forearms, Quadriceps, Hamstrings, Glutes, Back, Biceps, Back, Biceps, Core, Cardio, Lower Body",17
276,0.6917293233082706,"Pull-ups, Dumbbell Rows, Leg Press, Box Jumps, Plank Jacks, Calf Raises",Strength,Intermediate,40,670.0,"Back, Biceps, Back, Biceps, Quadriceps, Hamstrings, Glutes, Legs, Cardio, Core, Cardio, Calves",21
277,0.6942355889724311,"Squats, Box Jumps, Pull-ups, Mountain Climbers, Calf Raises, Plank Jacks",Flexibility,Beginner,75,536.0,"Quadriceps, Hamstrings, Glutes, Legs, Cardio, Back, Biceps, Core, Shoulders, Hips, Calves, Core, Cardio",14
278,0.6967418546365914,"Lateral Raises, Pull-ups, Russian Twists, Lunges, Deadlifts, Leg Press",Strength,Intermediate,45,730.0,"Shoulders, Back, Biceps, Core (Obliques), Quadriceps, Hamstrings, Glutes, Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes",0
279,0.6992481203007519,"Burpees, Dumbbell Rows, Plank Jacks, Deadlifts, Mountain Climbers, Leg Press",Flexibility,Beginner,45,672.0,"Full Body (Cardio, Strength), Back, Biceps, Core, Cardio, Back, Glutes, Hamstrings, Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes",4
280,0.7017543859649122,"Sit-ups, Jump Rope, Deadlifts, Lunges, Pull-ups, Push-ups",Flexibility,Advanced,70,936.0,"Core, Cardio, Full Body, Back, Glutes, Hamstrings, Quadriceps, Hamstrings, Glutes, Back, Biceps, Chest, Shoulders, Triceps",8
281,0.7042606516290727,"Squats, Pull-ups, Calf Raises, Lateral Raises, Plank Jacks, Push-ups",Flexibility,Advanced,50,744.0,"Quadriceps, Hamstrings, Glutes, Back, Biceps, Calves, Shoulders, Core, Cardio, Chest, Shoulders, Triceps",18
282,0.706766917293233,"Burpees, Bicep Curls, Jump Rope, Calf Raises, Mountain Climbers, High Knees",Flexibility,Advanced,50,792.0,"Full Body (Cardio, Strength), Biceps, Forearms, Cardio, Full Body, Calves, Core, Shoulders, Hips, Cardio, Lower Body",15
283,0.7092731829573935,"Bicep Curls, Jumping Jacks, Jump Rope, Lunges, Mountain Climbers, Deadlifts",Cardio,Intermediate,55,720.0,"Biceps, Forearms, Full Body (Cardio), Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Core, Shoulders, Hips, Back, Glutes, Hamstrings",7
284,0.7117794486215538,"Calf Raises, Jump Rope, Burpees, Russian Twists, Plank, Pull-ups",Flexibility,Intermediate,65,670.0,"Calves, Cardio, Full Body, Full Body (Cardio, Strength), Core (Obliques), Core (Abdominals, Lower Back), Back, Biceps",7
285,0.7142857142857143,"Squats, High Knees, Plank, Lateral Raises, Jump Rope, Deadlifts",Flexibility,Advanced,45,792.0,"Quadriceps, Hamstrings, Glutes, Cardio, Lower Body, Core (Abdominals, Lower Back), Shoulders, Cardio, Full Body, Back, Glutes, Hamstrings",23
286,0.7167919799498746,"Calf Raises, Jump Rope, Bicep Curls, Squats, Pull-ups, Bench Press",Cardio,Advanced,65,780.0,"Calves, Cardio, Full Body, Biceps, Forearms, Quadriceps, Hamstrings, Glutes, Back, Biceps, Chest, Shoulders, Triceps",22
287,0.7192982456140351,"Plank Jacks, Mountain Climbers, Calf Raises, Jumping Jacks, Sit-ups, Lateral Raises",Strength,Intermediate,50,530.0,"Core, Cardio, Core, Shoulders, Hips, Calves, Full Body (Cardio), Core, Shoulders",5
288,0.7218045112781954,"Russian Twists, Plank Jacks, Bicep Curls, Mountain Climbers, Squats, Push-ups",Strength,Advanced,75,780.0,"Core (Obliques), Core, Cardio, Biceps, Forearms, Core, Shoulders, Hips, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps",0
289,0.7243107769423559,"Sit-ups, Burpees, Squats, Jump Rope, Lunges, Pull-ups",Cardio,Beginner,45,616.0,"Core, Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes, Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Back, Biceps",27
290,0.7268170426065163,"Bicep Curls, Deadlifts, Burpees, Sit-ups, Pull-ups, High Knees",Flexibility,Beginner,55,592.0,"Biceps, Forearms, Back, Glutes, Hamstrings, Full Body (Cardio, Strength), Core, Back, Biceps, Cardio, Lower Body",16
291,0.7293233082706767,"Bicep Curls, Lateral Raises, Leg Press, Bench Press, High Knees, Deadlifts",Cardio,Beginner,50,568.0,"Biceps, Forearms, Shoulders, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Cardio, Lower Body, Back, Glutes, Hamstrings",19
292,0.731829573934837,"Sit-ups, Push-ups, Burpees, Leg Press, Lateral Raises, High Knees",Flexibility,Beginner,55,584.0,"Core, Chest, Shoulders, Triceps, Full Body (Cardio, Strength), Quadriceps, Hamstrings, Glutes, Shoulders, Cardio, Lower Body",11
293,0.7343358395989975,"Mountain Climbers, Push-ups, Russian Twists, Burpees, Bench Press, Plank",Flexibility,Advanced,45,960.0,"Core, Shoulders, Hips, Chest, Shoulders, Triceps, Core (Obliques), Full Body (Cardio, Strength), Chest, Shoulders, Triceps, Core (Abdominals, Lower Back)",5
294,0.7368421052631579,"Burpees, Jump Rope, Squats, Bench Press, Push-ups, Lateral Raises",Strength,Beginner,55,656.0,"Full Body (Cardio, Strength), Cardio, Full Body, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Chest, Shoulders, Triceps, Shoulders",30
295,0.7393483709273183,"Russian Twists, Jump Rope, High Knees, Dumbbell Rows, Box Jumps, Pull-ups",Cardio,Beginner,50,536.0,"Core (Obliques), Cardio, Full Body, Cardio, Lower Body, Back, Biceps, Legs, Cardio, Back, Biceps",12
296,0.7418546365914787,"Deadlifts, High Knees, Lateral Raises, Dumbbell Rows, Bench Press, Calf Raises",Flexibility,Beginner,55,528.0,"Back, Glutes, Hamstrings, Cardio, Lower Body, Shoulders, Back, Biceps, Chest, Shoulders, Triceps, Calves",2
297,0.7443609022556391,"Plank Jacks, Squats, Bench Press, Leg Press, Calf Raises, Jumping Jacks",Cardio,Beginner,60,544.0,"Core, Cardio, Quadriceps, Hamstrings, Glutes, Chest, Shoulders, Triceps, Quadriceps, Hamstrings, Glutes, Calves, Full Body (Cardio)",12
